date,g,f,m,i,p,ticker
8/2/2016,0.654,0.426,0.908,0.39,5.1,GRPN
8/3/2016,0.652,0.426,0.914,0.388,5.33,GRPN
8/4/2016,0.648,0.428,0.92,0.386,5.43,GRPN
8/5/2016,0.646,0.428,0.922,0.384,5.69,GRPN
8/8/2016,0.65,0.428,0.926,0.384,5.86,GRPN
8/9/2016,0.65,0.432,0.93,0.384,5.86,GRPN
8/10/2016,0.65,0.432,0.93,0.384,5.81,GRPN
8/11/2016,0.652,0.43,0.928,0.384,5.89,GRPN
8/12/2016,0.652,0.434,0.928,0.386,5.73,GRPN
8/15/2016,0.65,0.432,0.924,0.386,5.78,GRPN
8/16/2016,0.65,0.432,0.924,0.386,5.69,GRPN
8/17/2016,0.65,0.432,0.924,0.386,5.59,GRPN
8/18/2016,0.65,0.432,0.922,0.386,5.6,GRPN
8/19/2016,0.65,0.434,0.922,0.388,5.54,GRPN
8/22/2016,0.65,0.434,0.92,0.388,5.53,GRPN
8/23/2016,0.65,0.436,0.92,0.388,5.56,GRPN
8/24/2016,0.65,0.436,0.92,0.388,5.44,GRPN
8/25/2016,0.648,0.436,0.918,0.388,5.38,GRPN
8/26/2016,0.648,0.436,0.918,0.388,5.38,GRPN
8/29/2016,0.65,0.436,0.918,0.388,5.4,GRPN
8/30/2016,0.648,0.436,0.92,0.388,5.36,GRPN
8/31/2016,0.646,0.436,0.918,0.388,5.33,GRPN
9/1/2016,0.65,0.438,0.918,0.39,5.39,GRPN
9/2/2016,0.652,0.44,0.92,0.39,5.36,GRPN
9/5/2016,0.652,0.442,0.918,0.392,5.36,GRPN
9/6/2016,0.654,0.44,0.918,0.392,5.52,GRPN
9/7/2016,0.654,0.442,0.922,0.39,5.38,GRPN
9/8/2016,0.654,0.442,0.916,0.392,5.31,GRPN
9/9/2016,0.652,0.444,0.916,0.394,5.28,GRPN
9/12/2016,0.652,0.444,0.918,0.392,5.19,GRPN
9/13/2016,0.652,0.446,0.916,0.394,5.11,GRPN
9/14/2016,0.652,0.446,0.914,0.394,5.04,GRPN
9/15/2016,0.652,0.446,0.914,0.394,5.19,GRPN
9/16/2016,0.654,0.446,0.916,0.394,5.18,GRPN
9/19/2016,0.652,0.446,0.916,0.394,5.11,GRPN
9/20/2016,0.658,0.446,0.914,0.396,5.18,GRPN
9/21/2016,0.658,0.45,0.918,0.396,5.37,GRPN
9/22/2016,0.656,0.45,0.918,0.396,5.43,GRPN
9/23/2016,0.658,0.45,0.918,0.396,5.32,GRPN
9/26/2016,0.662,0.446,0.918,0.398,5.18,GRPN
9/27/2016,0.662,0.448,0.918,0.398,5.33,GRPN
9/28/2016,0.66,0.448,0.918,0.396,5.26,GRPN
9/29/2016,0.66,0.45,0.918,0.396,5.1,GRPN
9/30/2016,0.662,0.448,0.916,0.398,5.15,GRPN
10/3/2016,0.66,0.45,0.916,0.398,5.23,GRPN
10/4/2016,0.658,0.448,0.918,0.396,5.29,GRPN
10/5/2016,0.656,0.448,0.916,0.396,5.31,GRPN
10/6/2016,0.66,0.446,0.916,0.396,5.14,GRPN
10/7/2016,0.658,0.444,0.914,0.396,5.15,GRPN
10/10/2016,0.658,0.446,0.916,0.396,5.17,GRPN
10/11/2016,0.662,0.444,0.914,0.398,5.06,GRPN
10/12/2016,0.664,0.444,0.912,0.398,5.0,GRPN
10/13/2016,0.664,0.444,0.91,0.4,4.9,GRPN
10/14/2016,0.662,0.446,0.906,0.4,5.01,GRPN
10/17/2016,0.664,0.444,0.914,0.398,5.09,GRPN
10/18/2016,0.662,0.444,0.916,0.396,5.07,GRPN
10/19/2016,0.664,0.444,0.914,0.398,5.01,GRPN
10/20/2016,0.66,0.442,0.912,0.396,5.02,GRPN
10/21/2016,0.658,0.444,0.912,0.396,5.02,GRPN
10/24/2016,0.658,0.444,0.914,0.396,5.17,GRPN
10/25/2016,0.658,0.446,0.918,0.396,5.32,GRPN
10/26/2016,0.654,0.446,0.914,0.396,5.26,GRPN
10/27/2016,0.654,0.448,0.916,0.396,4.1,GRPN
10/28/2016,0.644,0.45,0.852,0.414,4.06,GRPN
10/31/2016,0.644,0.45,0.844,0.416,3.99,GRPN
11/1/2016,0.652,0.454,0.834,0.424,3.88,GRPN
11/2/2016,0.654,0.456,0.814,0.432,3.84,GRPN
11/3/2016,0.65,0.454,0.81,0.432,3.94,GRPN
11/4/2016,0.656,0.458,0.84,0.424,3.78,GRPN
11/7/2016,0.654,0.46,0.802,0.438,3.91,GRPN
11/8/2016,0.652,0.46,0.818,0.432,3.96,GRPN
11/9/2016,0.65,0.462,0.83,0.428,4.02,GRPN
11/10/2016,0.65,0.462,0.832,0.426,4.05,GRPN
